course_name,login_count,active_days,login_frequency,login_consistency,course_access_count,module_completion_rate,page_view_count,class_exercise_submissions,class_exercises_attempted,total_practice,exercises_attempted,quiz_attempt_count,quiz_completion_rate,quiz_average_score,quiz_view_count,mock_exam_score,portal_based_exam_score,model_exam_score,pba_score,cia_score,end_semester_score,in_between_assessment_grade,pba_assessment_score,average_access_hour,study_session_count,time_spent_on_course_minutes,study_frequency_per_week,week_1_6_engagement,week_1_9_engagement,week_1_12_engagement,week_1_16_engagement,week_1,week_2,week_3,week_4,week_5,week_6,week_7,week_8,week_9,week_10,week_11,week_12,week_13,week_14,week_15,week_16,completed_modules,study_interval_regularity
Course 3,110,63,1.75,0.32,101,100.0,0,0,0,0,0,67,100.0,39.32,1007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.53,31,2276.0,7,2180,2276,2276,2276,127,331,292,696,733,1,96,0,0,0,0,0,0,0,0,0,64,0.833
Course 3,68,44,1.55,0.23,32,100.0,0,0,0,0,0,47,100.0,32.18,591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.36,24,763.0,6,1377,1377,1377,1377,89,158,280,212,555,83,0,0,0,0,0,0,0,0,0,0,44,0.832
Course 3,73,36,2.03,0.2,7,100.0,0,0,0,0,0,30,100.0,37.66,406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.81,15,1340.0,4,890,890,890,890,152,339,251,148,0,0,0,0,0,0,0,0,0,0,0,0,29,0.824
Course 3,151,64,2.36,0.34,24,100.0,0,0,0,0,0,28,100.0,42.29,333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,16,713.0,5,752,752,752,752,77,213,298,154,10,0,0,0,0,0,0,0,0,0,0,0,26,0.785
Course 3,75,45,1.67,0.23,67,100.0,0,0,0,0,0,69,100.0,40.9,1031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.83,25,1376.0,6,2179,2313,2313,2313,0,350,284,791,577,177,134,0,0,0,0,0,0,0,0,0,68,0.812
Course 3,92,52,1.77,0.26,38,100.0,0,0,0,0,0,45,100.0,29.73,730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.17,27,972.0,6,1688,1693,1693,1693,146,127,209,719,487,0,5,0,0,0,0,0,0,0,0,0,45,0.784
Course 3,340,60,5.67,0.28,50,100.0,0,0,0,0,0,49,100.0,43.09,828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.92,23,2575.0,7,1786,1844,1844,1844,5,0,470,743,568,0,6,2,50,0,0,0,0,0,0,0,47,0.697
Course 3,44,27,1.63,0.15,12,100.0,0,0,0,0,0,10,100.0,35.83,169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.99,7,295.0,3,394,394,394,394,0,0,94,140,160,0,0,0,0,0,0,0,0,0,0,0,10,0.759
Course 3,54,36,1.5,0.17,27,100.0,0,0,0,0,0,48,100.0,40.72,714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.39,15,279.0,5,1599,1600,1600,1600,0,304,235,665,395,0,0,0,1,0,0,0,0,0,0,0,48,0.579
Course 3,138,78,1.77,0.38,74,100.0,0,0,0,0,0,74,100.0,26.99,1249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.82,40,3561.0,8,2527,2842,2842,2842,212,344,502,553,729,187,169,146,0,0,0,0,0,0,0,0,70,0.85
Course 3,84,55,1.53,0.28,85,100.0,0,0,0,0,0,58,100.0,44.62,954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.24,30,999.0,7,2224,2236,2236,2236,169,296,336,755,667,1,12,0,0,0,0,0,0,0,0,0,58,0.825
Course 3,73,32,2.28,0.17,34,100.0,0,0,0,0,0,31,100.0,31.45,430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.08,15,365.0,5,977,977,977,977,95,152,240,320,170,0,0,0,0,0,0,0,0,0,0,0,29,0.773
Course 3,112,54,2.07,0.3,98,100.0,0,0,0,0,0,77,100.0,40.58,1157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.65,39,1247.0,7,2389,2695,2695,2695,184,233,297,610,620,445,306,0,0,0,0,0,0,0,0,0,74,0.873
Course 3,75,34,2.21,0.21,31,100.0,0,0,0,0,0,25,100.0,37.81,360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.64,16,2867.0,5,817,817,817,817,13,131,206,199,268,0,0,0,0,0,0,0,0,0,0,0,24,0.733
Course 3,68,40,1.7,0.22,22,100.0,0,0,0,0,0,45,100.0,45.33,632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.23,24,1269.0,5,1420,1420,1420,1420,114,167,262,354,523,0,0,0,0,0,0,0,0,0,0,0,44,0.846
Course 3,173,91,1.9,0.42,278,100.0,0,0,0,0,0,130,100.0,33.07,1559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.55,70,8371.0,13,2806,3346,3849,3855,112,470,284,816,685,439,288,53,199,172,229,102,6,0,0,0,125,0.858
Course 3,206,92,2.24,0.39,247,100.0,0,0,0,0,0,131,100.0,19.79,1682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.93,64,15199.0,12,3253,3993,4453,4453,477,358,578,789,576,475,319,219,202,100,228,132,0,0,0,0,122,0.844
Course 3,149,90,1.66,0.39,82,100.0,0,0,0,0,0,123,100.0,19.44,1287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.11,58,4117.0,12,2361,2786,3215,3215,327,111,305,694,568,356,236,35,154,148,187,94,0,0,0,0,121,0.816
Course 3,148,75,1.97,0.32,81,100.0,0,0,0,0,0,111,100.0,29.69,1289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.75,51,5582.0,12,2401,2891,3138,3142,0,298,376,643,602,482,310,35,145,78,104,65,4,0,0,0,102,0.807
Course 3,140,95,1.47,0.4,139,100.0,0,0,0,0,0,126,100.0,30.58,1780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.59,70,4884.0,13,3550,3999,4464,4469,353,262,419,1194,825,497,221,64,164,91,161,213,5,0,0,0,126,0.851
Course 3,173,107,1.62,0.46,100,100.0,0,0,0,0,0,133,100.0,30.08,2043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.87,69,10884.0,12,3712,4299,4859,4859,499,348,502,1150,728,485,343,48,196,136,221,203,0,0,0,0,128,0.867
Course 3,123,75,1.64,0.34,122,100.0,0,0,0,0,0,106,100.0,33.75,1290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.78,47,2700.0,12,2478,2879,3089,3089,183,279,286,604,611,515,231,36,134,8,145,57,0,0,0,0,103,0.767
Course 3,143,84,1.7,0.35,85,100.0,0,0,0,0,0,98,100.0,28.29,1213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.23,51,3419.0,12,2047,2515,2642,2642,169,360,256,457,509,296,235,32,201,2,57,68,0,0,0,0,93,0.778
Course 3,174,92,1.89,0.39,122,100.0,0,0,0,0,0,121,100.0,32.7,1475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,59,5599.0,12,2534,3055,3512,3512,233,165,182,765,644,545,285,75,161,80,185,192,0,0,0,0,117,0.811
Course 3,183,98,1.87,0.42,223,100.0,0,0,0,0,0,125,100.0,33.72,1492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.05,64,7614.0,12,2764,3198,3694,3694,301,299,293,868,637,366,263,35,136,100,223,173,0,0,0,0,123,0.828
Course 3,204,103,1.98,0.43,191,100.0,0,0,0,0,0,130,100.0,32.36,1536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.98,73,8181.0,13,2710,3247,3788,3789,251,236,251,826,675,471,345,39,153,162,169,210,1,0,0,0,124,0.852
Course 3,167,104,1.61,0.45,104,100.0,0,0,0,0,0,130,100.0,32.92,1673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.59,74,5268.0,12,2939,3378,3873,3873,313,325,295,840,644,522,249,36,154,151,207,137,0,0,0,0,127,0.863
Course 3,175,90,1.94,0.38,91,100.0,0,0,0,0,0,129,100.0,32.27,1795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.13,57,3949.0,12,3188,3814,4240,4240,375,314,372,1034,690,403,352,74,200,55,158,213,0,0,0,0,117,0.824
Course 3,82,40,2.05,0.2,99,100.0,0,0,0,0,0,64,100.0,36.5,824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.74,29,4281.0,8,1871,1903,1904,1904,128,128,481,601,445,88,32,0,0,1,0,0,0,0,0,0,63,0.651
Course 3,166,89,1.87,0.38,123,100.0,0,0,0,0,0,124,100.0,33.21,1587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.93,61,8285.0,12,2771,3293,3726,3726,155,154,501,858,570,533,241,29,252,105,186,142,0,0,0,0,121,0.829
Course 3,212,106,2.0,0.44,35,100.0,0,0,0,0,0,134,100.0,31.91,1664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.43,63,6337.0,13,2779,3277,3718,3722,238,300,219,797,689,536,204,106,188,146,191,104,4,0,0,0,121,0.833
Course 3,172,100,1.72,0.42,144,100.0,0,0,0,0,0,129,100.0,35.28,1568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.38,73,7845.0,13,2866,3319,3832,3834,317,233,327,829,646,514,253,34,166,88,208,217,2,0,0,0,128,0.846
Course 3,133,80,1.66,0.34,122,100.0,0,0,0,0,0,117,100.0,28.46,1410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.34,54,6307.0,12,2528,3048,3338,3338,114,329,313,647,671,454,249,30,241,69,101,120,0,0,0,0,113,0.818
Course 3,175,86,2.03,0.37,125,100.0,0,0,0,0,0,114,100.0,31.23,1452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.33,58,3108.0,12,2538,3017,3326,3326,286,211,279,792,623,347,305,37,137,78,166,65,0,0,0,0,109,0.822
Course 3,263,97,2.71,0.41,196,100.0,0,0,0,0,0,129,100.0,27.21,1898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7,67,13179.0,13,3558,4076,4608,4609,290,268,343,1175,887,595,308,40,170,140,205,187,1,0,0,0,124,0.857
Course 3,179,88,2.03,0.4,147,100.0,0,0,0,0,0,123,100.0,33.89,1480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,59,3972.0,12,2779,3157,3582,3582,259,195,355,819,626,525,274,29,75,65,179,181,0,0,0,0,120,0.804
Course 3,134,81,1.65,0.34,118,100.0,0,0,0,0,0,125,100.0,31.77,1489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.24,56,6732.0,12,2752,3156,3611,3611,311,212,286,749,660,534,232,49,123,63,185,207,0,0,0,0,119,0.803
Course 3,208,105,1.98,0.44,249,100.0,0,0,0,0,0,134,100.0,28.76,1577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.29,78,10009.0,13,2643,3243,3801,3804,235,317,295,816,682,298,209,82,309,180,212,166,3,0,0,0,130,0.862
Course 3,204,110,1.85,0.46,165,100.0,0,0,0,0,0,133,100.0,34.47,2156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.85,70,8460.0,12,3365,4092,4781,4781,456,319,509,847,685,549,314,56,357,74,307,308,0,0,0,0,128,0.861
Course 3,150,79,1.9,0.34,126,100.0,0,0,0,0,0,98,100.0,30.81,1248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.94,51,4544.0,12,2224,2683,2910,2910,266,197,351,746,526,138,256,32,171,54,47,126,0,0,0,0,95,0.781
Course 3,177,87,2.03,0.4,109,100.0,0,0,0,0,0,92,100.0,38.05,1318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.46,49,4660.0,11,2575,3039,3043,3043,267,157,357,881,735,178,287,35,142,2,2,0,0,0,0,0,90,0.791
Course 3,215,92,2.34,0.38,185,100.0,0,0,0,0,0,114,100.0,34.73,1438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.75,69,16029.0,13,3000,3134,3666,3667,333,281,313,951,671,451,54,1,79,153,168,211,1,0,0,0,110,0.825
Course 3,217,115,1.89,0.49,139,100.0,0,0,0,0,0,128,100.0,32.18,1815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.63,73,8256.0,12,3478,3982,4377,4377,349,237,395,1023,725,749,273,45,186,81,163,151,0,0,0,0,123,0.867
Course 3,118,58,2.03,0.25,54,100.0,0,0,0,0,0,75,100.0,32.22,1146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.93,36,3718.0,11,2265,2441,2512,2512,112,170,282,857,581,263,109,44,23,36,0,35,0,0,0,0,71,0.701
Course 3,169,99,1.71,0.41,171,100.0,0,0,0,0,0,125,100.0,34.8,1883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.72,66,6349.0,13,3444,3932,4351,4353,524,203,546,952,674,545,249,61,178,118,136,165,2,0,0,0,122,0.849
Course 3,138,80,1.73,0.34,60,100.0,0,0,0,0,0,72,100.0,30.78,1186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.22,35,2635.0,12,2150,2556,2664,2664,3,43,100,877,641,486,274,37,95,35,36,37,0,0,0,0,72,0.726
Course 3,163,86,1.9,0.36,123,100.0,0,0,0,0,0,120,100.0,21.01,1415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.16,61,3004.0,12,2519,3037,3395,3395,320,205,226,738,506,524,232,32,254,49,164,145,0,0,0,0,119,0.821
Course 3,248,105,2.36,0.44,223,100.0,0,0,0,0,0,117,100.0,35.03,1474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.07,65,8214.0,13,2770,3269,3636,3637,245,226,359,829,675,436,278,34,187,101,137,129,1,0,0,0,115,0.829
Course 3,191,107,1.79,0.45,128,100.0,0,0,0,0,0,97,100.0,32.39,1382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.98,55,8557.0,12,2940,3313,3417,3419,323,234,397,980,709,297,224,56,93,1,0,103,2,0,0,0,95,0.766
Course 3,217,95,2.28,0.44,223,100.0,0,0,0,0,0,129,100.0,28.8,1435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7,72,17585.0,13,2510,3018,3532,3533,154,212,283,788,638,435,279,39,190,113,214,187,1,0,0,0,122,0.853
Course 3,206,102,2.02,0.43,185,100.0,0,0,0,0,0,132,100.0,33.37,1718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,69,6116.0,13,2920,3564,4047,4048,264,214,485,831,661,465,478,42,124,96,195,192,1,0,0,0,124,0.84
Course 3,83,34,2.44,0.17,68,100.0,0,0,0,0,0,56,100.0,31.54,754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.59,18,2812.0,9,1131,1632,1670,1670,65,339,199,369,91,68,232,0,269,38,0,0,0,0,0,0,53,0.664
Course 3,148,77,1.92,0.32,103,100.0,0,0,0,0,0,95,100.0,35.06,1282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.73,51,3731.0,13,2257,2687,3020,3025,146,41,153,829,650,438,216,71,143,58,146,129,5,0,0,0,93,0.792
Course 3,133,65,2.05,0.28,127,100.0,0,0,0,0,0,100,100.0,29.81,1226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,46,3825.0,12,2252,2653,2868,2868,213,347,242,568,557,325,248,32,121,45,108,62,0,0,0,0,98,0.77
Course 3,72,50,1.44,0.22,96,100.0,0,0,0,0,0,66,100.0,25.91,1065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.96,29,2129.0,8,2110,2441,2473,2473,0,82,75,800,639,514,230,0,101,32,0,0,0,0,0,0,66,0.744
Course 3,86,56,1.54,0.26,103,100.0,0,0,0,0,0,80,100.0,35.6,977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.43,36,3167.0,12,1954,2177,2346,2346,90,142,459,715,382,166,48,121,54,60,74,35,0,0,0,0,79,0.735
Course 3,259,115,2.25,0.48,156,100.0,0,0,0,0,0,133,100.0,33.32,1795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.17,75,15263.0,13,3125,3770,4315,4317,219,397,370,892,694,553,131,224,290,160,161,224,2,0,0,0,127,0.867
Course 3,146,72,2.03,0.31,93,100.0,0,0,0,0,0,85,100.0,34.67,1058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.93,48,5259.0,12,2124,2415,2580,2580,172,196,317,640,620,179,221,26,44,36,100,29,0,0,0,0,84,0.791
Course 3,75,39,1.92,0.19,46,100.0,0,0,0,0,0,33,100.0,24.86,578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8,19,1049.0,7,1292,1295,1295,1295,50,44,83,562,472,81,3,0,0,0,0,0,0,0,0,0,32,0.73
Course 3,83,46,1.8,0.19,51,100.0,0,0,0,0,0,33,100.0,27.61,369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3,21,3734.0,8,902,906,907,907,177,104,177,324,120,0,3,0,1,0,1,0,0,0,0,0,32,0.569
Course 3,143,82,1.74,0.34,75,100.0,0,0,0,0,0,104,100.0,33.32,1696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.21,50,3246.0,13,3075,3587,3921,3922,133,106,476,863,1032,465,237,69,206,118,146,70,1,0,0,0,100,0.812
Course 3,154,91,1.69,0.42,166,100.0,0,0,0,0,0,120,100.0,35.06,1577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.65,65,5323.0,13,2919,3334,3727,3728,252,256,277,1008,672,454,195,36,184,118,124,151,1,0,0,0,118,0.834
Course 3,164,80,2.05,0.33,140,100.0,0,0,0,0,0,99,100.0,34.16,1281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.52,53,2857.0,13,2512,2793,2997,3000,218,279,390,588,581,456,224,33,24,53,43,108,3,0,0,0,93,0.784
Course 3,232,96,2.42,0.41,184,100.0,0,0,0,0,0,95,100.0,39.18,1492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4,57,12631.0,12,2919,3305,3395,3395,267,275,439,860,736,342,314,24,48,30,38,22,0,0,0,0,94,0.805
Course 3,232,97,2.39,0.41,148,100.0,0,0,0,0,0,136,100.0,29.01,1731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,64,7072.0,13,3060,3660,4234,4237,320,261,432,1019,608,420,372,34,194,121,225,228,3,0,0,0,124,0.842
Course 3,105,53,1.98,0.24,98,100.0,0,0,0,0,0,67,100.0,29.21,700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.05,30,3017.0,12,1373,1463,1697,1697,77,244,196,416,272,168,14,1,75,29,74,131,0,0,0,0,65,0.677
Course 3,161,87,1.85,0.37,133,100.0,0,0,0,0,0,114,100.0,30.48,1723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.27,60,7197.0,12,3112,3825,4341,4341,249,220,312,1331,684,316,439,67,207,163,190,163,0,0,0,0,107,0.847
Course 3,178,97,1.84,0.42,124,100.0,0,0,0,0,0,112,100.0,34.47,1521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.75,61,6147.0,12,2662,3094,3563,3563,248,244,399,821,598,352,203,48,181,62,202,205,0,0,0,0,110,0.818
Course 3,147,93,1.58,0.39,130,100.0,0,0,0,0,0,102,100.0,34.1,1318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.91,54,2303.0,12,2331,2668,2955,2955,257,179,343,758,451,343,188,37,112,147,38,102,0,0,0,0,99,0.817
Course 3,132,66,2.0,0.3,145,100.0,0,0,0,0,0,80,100.0,33.15,888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.46,49,7055.0,13,1514,1783,2240,2241,113,238,208,686,179,90,199,39,31,138,114,205,1,0,0,0,79,0.761
Course 3,99,51,1.94,0.24,123,100.0,0,0,0,0,0,58,100.0,32.91,949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.79,29,4105.0,10,1906,2004,2105,2105,168,154,327,636,621,0,10,47,41,68,33,0,0,0,0,0,56,0.695
Course 3,112,58,1.93,0.24,50,100.0,0,0,0,0,0,45,100.0,42.51,876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.66,21,1539.0,6,2137,2177,2177,2177,91,281,317,888,560,0,40,0,0,0,0,0,0,0,0,0,45,0.727
Course 3,189,99,1.91,0.43,103,100.0,0,0,0,0,0,116,100.0,34.8,1816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.14,66,15265.0,12,3178,3667,3980,3980,242,219,383,1191,660,483,231,41,217,143,143,27,0,0,0,0,112,0.864
Course 3,88,43,2.05,0.19,45,100.0,0,0,0,0,0,24,100.0,27.17,235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.33,20,2339.0,8,600,611,611,611,82,104,85,263,65,1,3,0,8,0,0,0,0,0,0,0,22,0.532
Course 3,143,81,1.77,0.34,114,100.0,0,0,0,0,0,83,100.0,31.41,1413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.35,40,4136.0,12,2579,2828,3063,3063,126,202,293,573,941,444,83,36,130,1,153,81,0,0,0,0,79,0.777
Course 3,95,43,2.21,0.18,35,100.0,0,0,0,0,0,33,100.0,37.34,471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.26,15,1121.0,5,1068,1068,1068,1068,33,67,117,537,314,0,0,0,0,0,0,0,0,0,0,0,31,0.755
Course 3,159,79,2.01,0.33,122,100.0,0,0,0,0,0,86,100.0,29.16,1181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.32,51,4662.0,11,2101,2495,2899,2899,158,0,160,873,766,144,172,68,154,47,168,189,0,0,0,0,86,0.756
Course 3,109,67,1.63,0.28,94,100.0,0,0,0,0,0,82,100.0,34.5,1475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.81,38,7053.0,11,2566,3186,3271,3271,164,307,330,911,833,21,20,113,487,0,50,35,0,0,0,0,80,0.736
Course 3,71,37,1.92,0.17,34,100.0,0,0,0,0,0,32,100.0,41.92,643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.72,15,2075.0,6,1362,1402,1402,1402,129,146,205,536,346,0,0,0,40,0,0,0,0,0,0,0,32,0.539
Course 3,177,78,2.27,0.34,163,100.0,0,0,0,0,0,93,100.0,30.53,1256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.93,45,6867.0,10,2450,3002,3005,3005,334,199,430,764,634,89,241,40,271,0,3,0,0,0,0,0,87,0.769
Course 3,122,72,1.69,0.33,87,100.0,0,0,0,0,0,110,100.0,21.81,1323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.71,50,3885.0,12,2493,2825,3155,3155,169,218,367,722,510,507,219,28,85,61,130,139,0,0,0,0,108,0.783
Course 3,191,97,1.97,0.45,216,100.0,0,0,0,0,0,132,100.0,33.82,1864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.07,70,7263.0,13,3320,3860,4390,4392,242,351,395,998,712,622,104,139,297,142,176,212,2,0,0,0,127,0.856
Course 3,87,50,1.74,0.21,66,100.0,0,0,0,0,0,59,100.0,31.3,743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.56,32,4096.0,10,1490,1568,1736,1736,169,153,130,576,380,82,78,0,0,10,35,123,0,0,0,0,58,0.625
Course 3,169,102,1.66,0.43,102,100.0,0,0,0,0,0,119,100.0,29.17,1406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.59,65,8189.0,13,2600,3121,3541,3543,164,204,260,815,664,493,301,53,167,123,173,124,2,0,0,0,114,0.822
Course 3,126,62,2.03,0.29,80,100.0,0,0,0,0,0,63,100.0,35.45,767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.44,29,3367.0,8,1641,1781,1851,1851,179,217,162,613,271,199,140,0,0,0,0,70,0,0,0,0,61,0.564
Course 3,95,54,1.76,0.25,128,100.0,0,0,0,0,0,86,100.0,35.49,1229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.47,34,2560.0,10,2484,2856,2862,2862,179,145,491,632,698,339,241,38,93,0,6,0,0,0,0,0,85,0.718
Course 3,63,48,1.31,0.22,89,100.0,0,0,0,0,0,59,100.0,36.35,799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3,32,2140.0,10,1649,1794,1891,1891,104,135,293,583,534,0,83,28,34,0,21,76,0,0,0,0,59,0.661
Course 3,168,100,1.68,0.45,155,100.0,0,0,0,0,0,129,100.0,32.62,1473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.34,78,9395.0,13,2692,3234,3812,3814,277,196,333,827,614,445,259,40,243,183,213,182,2,0,0,0,128,0.863
Course 3,190,75,2.53,0.33,82,100.0,0,0,0,0,0,77,100.0,42.47,1263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2,40,5574.0,9,2627,2789,2794,2794,271,256,332,863,552,353,124,0,38,0,5,0,0,0,0,0,74,0.696
Course 3,71,34,2.09,0.14,26,100.0,0,0,0,0,0,22,100.0,5.8,234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.47,13,214.0,5,581,581,581,581,88,64,89,335,5,0,0,0,0,0,0,0,0,0,0,0,22,0.711
Course 3,139,76,1.83,0.32,83,100.0,0,0,0,0,0,76,100.0,34.11,1039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.11,42,3137.0,12,1791,1984,2274,2274,143,176,175,532,678,87,187,3,3,59,116,115,0,0,0,0,72,0.747
Course 3,212,109,1.94,0.46,196,100.0,0,0,0,0,0,132,100.0,34.13,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.32,75,7329.0,13,3655,4207,4774,4776,391,337,364,1024,925,614,317,58,177,163,179,225,2,0,0,0,128,0.872
Course 3,252,111,2.27,0.47,217,100.0,0,0,0,0,0,117,100.0,35.18,1528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,73,12942.0,12,2789,3347,3628,3628,272,208,337,780,732,460,290,60,208,33,88,160,0,0,0,0,112,0.859
Course 3,241,92,2.62,0.4,442,100.0,0,0,0,0,0,110,100.0,35.37,1714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.39,60,14285.0,12,2836,3805,4069,4069,199,291,360,888,706,392,349,53,567,172,84,8,0,0,0,0,101,0.836
Course 3,152,79,1.92,0.33,186,100.0,0,0,0,0,0,95,100.0,37.41,1467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.89,53,7099.0,13,2939,3276,3327,3332,197,311,376,915,670,470,295,36,6,30,2,19,5,0,0,0,92,0.782
Course 3,82,47,1.74,0.2,28,100.0,0,0,0,0,0,32,100.0,14.44,549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.76,18,1802.0,5,1254,1254,1254,1254,0,28,124,585,488,29,0,0,0,0,0,0,0,0,0,0,31,0.814
Course 3,73,51,1.43,0.22,16,100.0,0,0,0,0,0,23,100.0,22.17,292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.65,13,273.0,7,406,632,710,710,57,0,69,236,44,0,7,0,219,78,0,0,0,0,0,0,22,0.513
